Date,Close,High,Low,Open,Volume,RSI,MACD,EMA_20
2020-12-04,882.71728515625,892.8061306985533,879.6566356036066,892.8061306985533,18464552,43.12858520135421,-13.87507346097641,895.7985466173749
2020-12-07,887.9090576171875,890.9923750186222,879.9286890581647,879.9286890581647,18242188,45.02514555941261,-12.89067990952151,895.0471667125951
2020-12-08,904.0285034179688,913.323851163145,884.1908922431836,889.2466786868488,43403061,50.54013519350296,-10.686647349094073,895.9025321131068
2020-12-09,919.08251953125,922.1885651259229,906.5225094998519,911.3742252800819,29175254,55.07302103918831,-7.637165882752811,898.1101499624536
2020-12-10,910.0364379882812,919.7852039036752,907.3158674920909,916.6565508314588,16065507,51.98961134789916,-5.882562510753473,899.2459869172944
2020-12-11,909.492431640625,924.0929139357568,895.1866323672836,912.7570925495094,26944202,51.80178125269217,-4.484232027538496,900.2218387957068
2020-12-14,902.9176635742188,913.6639990942831,900.6731791916262,910.4672819578382,17312747,49.47530695765781,-3.8620545200317338,900.478584012708
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265,46.82778453406873,-3.9436784198604755,899.9789146461703
2020-12-16,896.2295532226562,904.5727289498443,891.3098338764274,901.4213476389596,18561011,47.222530782231125,-3.8831141096975443,899.6218326058357
2020-12-17,900.3330688476562,909.1296626703094,896.5015899774218,899.8343145472157,20252358,48.90310126115119,-3.464065450912358,899.689569390771
2020-12-18,903.0309448242188,909.084299862856,890.992358453629,897.8392107518212,18466344,50.02970364858277,-2.8810592676834403,900.007795622528
2020-12-21,879.5206298828125,916.8380330457733,841.228385961526,911.396891229463,44135540,41.45246267548171,-4.266922176232583,898.0566369806503
2020-12-22,878.1603393554688,888.2265172786522,856.2822534289644,883.7375484737753,28140001,41.01432244454832,-5.412599515012175,896.1617514925377
2020-12-23,881.40234375,884.8484079017386,870.8826879671385,875.1223093610237,19501410,42.57226378477835,-5.989906486685982,894.7560936122961
2020-12-24,904.2099609375,906.3183777688924,882.3318755488342,882.8306298588741,20776988,52.14769591050152,-4.554540418348552,895.6564619289823
2020-12-28,908.35888671875,915.0243362502358,904.7314189530317,909.900545527166,17221499,53.66132927134934,-3.047093830481799,896.8662166708649
2020-12-29,902.3509521484375,912.439798429375,898.9501635431251,910.9434754302608,18611939,51.13876475470686,-2.3105866537966904,897.3885724306338
2020-12-30,904.822021484375,910.1271552061415,895.7760806552021,904.7086818653785,22043630,52.135407797790386,-1.510097304480837,898.0965199595614
2020-12-31,900.197021484375,912.2582756026694,897.1590400316046,903.9151605691493,18781189,50.076573971014774,-1.2346700672164843,898.2965677238294
2021-01-01,901.1946411132812,905.5022064134912,898.7007496438623,901.421320358103,10015175,50.5303745797099,-0.9252269899346857,898.5725747133009
2021-01-04,902.713623046875,906.3636985650919,892.3527025549105,904.6406964491767,24513534,51.25689230375597,-0.5510695872198994,898.9669602688793
2021-01-05,891.4912109375,899.4262438413816,886.9115106039434,892.80613046262,24123091,45.89419110707526,-1.1468814817128532,898.2549841420813
2021-01-06,867.980712890625,891.4457305403737,863.8544913746567,891.4003946956767,46401468,37.12992264540469,-3.476097123796194,895.3717202133712
2021-01-07,866.5751953125,881.9238397966232,863.8546244352824,870.814757093236,32325918,36.67896663502711,-5.373488591788373,892.6291940323359
2021-01-08,876.800048828125,878.9311936650147,867.0059456976594,869.6811807226603,27540187,42.18057186164446,-5.983154691199161,891.1216563938397
2021-01-11,860.2724609375,879.1125050229124,858.1186482532938,879.1125050229124,33307825,36.63912040599885,-7.711069276699618,888.1836377789501
2021-01-12,887.3877563476562,888.725343947094,861.4741179787063,862.8797693273197,41161546,48.575457041620005,-6.813929568498679,888.1078395473983
2021-01-13,879.112548828125,895.5040980209848,869.8852636562669,890.3349713085404,26619458,45.74324314192979,-6.6935212280930045,887.2511451931817
2021-01-14,888.997314453125,891.8539526683576,879.225879879633,881.9237826562116,21553242,49.528760898085416,-5.734376453095933,887.417447027462
2021-01-15,878.5004272460938,894.9826476255291,870.6107298685408,888.9973558240713,20593268,45.86886846607248,-5.754919253267758,886.5682070482841
2021-01-18,899.5848999023438,905.5021875578411,872.106998334172,883.7828382090427,35100458,53.32897594741039,-4.023478679647269,887.807892082004
2021-01-19,914.298828125,920.9188817318542,904.4366615381475,904.4366615381475,32006615,57.709182884531074,-1.4473246548649286,890.3308383718131
2021-01-20,931.6651611328125,933.1614839760485,907.4972564349495,916.5659251576317,30924537,62.216458686603666,1.9728718683639954,894.2674405395273
2021-01-21,951.9335327148438,961.2742166156673,940.869846715687,944.0438358240183,39087742,66.67989946375229,6.246880303439184,899.7594493181289
2021-01-22,929.3527221679688,959.165840987856,922.8006124178714,957.1933717044934,30532660,58.40233318620551,7.722954671300727,902.5778562562089
2021-01-25,880.110107421875,922.7099765082173,876.0292211149126,922.7099765082173,54207104,45.21924166201318,4.863226521973388,900.4380706529389
2021-01-27,859.2522583007812,872.8552326609131,856.0782689298538,872.8552326609131,42370131,40.99780062131406,0.9034033808237609,896.5156123336858
2021-01-28,850.886474609375,872.0844035148573,847.9164965706553,852.5188051471522,34067814,39.408700149912576,-2.876673316323945,892.1699801694658
2021-01-29,835.19775390625,867.4593698333902,829.7792200753853,858.9348503983574,43712383,36.54770884605853,-7.057011145776414,886.7440538586833
2021-02-01,859.3883056640625,863.7865428347654,837.9409701152957,843.110096652801,34180952,43.3739779795431,-8.322052197906373,884.1387445068146
2021-02-02,873.2178955078125,879.6566053024357,841.092290337818,867.9807655747403,41470034,46.891587496020996,-8.115127881436592,883.0986636497668
2021-02-03,875.4171142578125,885.0978176672972,861.5193971120666,874.3515418529886,30301696,47.450627544494786,-7.685091347091884,882.3670875171997
2021-02-04,872.5377197265625,879.6565870210757,863.7864621175551,872.4016522189917,25626981,46.75665787288081,-7.490284038094387,881.4309572514247
2021-02-05,872.2883911132812,881.7651430554548,870.5880568440388,875.1450294447208,20248046,46.692977480813944,-7.272187328821474,880.5602366668396
2021-02-08,884.8484497070312,892.8061507159327,874.691600163488,876.5052740367894,21183400,50.36066596415107,-6.016497912894465,880.9686379087626
2021-02-09,886.9795532226562,902.1468540671391,885.2338830875444,889.6095123241837,19604141,50.97698502156955,-4.794129025518373,881.5411060338954
2021-02-10,895.2093505859375,899.9477267102546,873.8980819416108,885.8913937556059,21234156,53.3840271032295,-3.125290603004487,882.8428436102804
2021-02-11,932.11865234375,935.9728593397923,894.2798277886045,897.7938959649373,42539278,62.31973535427598,1.1621514990526975,887.5357777753727
2021-02-12,925.7251586914062,942.230044978136,913.8452482428097,932.0278606462276,30497029,60.16820070368505,3.997992381684867,891.1728616721379
2021-02-15,921.6443481445312,934.6578356915304,918.1982839074868,928.6498762091927,15791099,58.77344931688767,5.848709127794905,894.074908002842
2021-02-16,933.8416748046875,942.8649480322981,922.7325927047402,924.8864053509033,21421660,61.63602073390212,8.205055039912963,897.8622191268272
2021-02-17,944.6106567382812,950.3692089797069,929.8061035808391,934.0683329596526,23742994,64.0119439204573,10.816754184680576,902.314451280299
2021-02-18,937.559814453125,956.014443525895,933.6602717704307,945.4041756996926,18646877,61.333647880602605,12.17722901114223,905.6711525348538
2021-02-19,943.2730712890625,954.4501576444582,931.030412526974,932.7081388605912,23403483,62.69567023500552,13.560114631195347,909.2522876543023
2021-02-22,910.5352783203125,947.6260001116775,904.5727145749872,943.1370313830363,23804335,51.50087879348117,11.877478972690483,909.3744772415414
2021-02-23,917.4954833984375,930.8490501461664,913.0291825324456,928.6272336757321,25644108,53.40576048178332,10.979048830832653,910.147906399341
2021-02-24,934.5218505859375,936.4489240552962,918.7197282010852,920.4654582700598,10807663,57.774841229408786,11.508261927458761,912.469234417112
2021-02-25,972.3152465820312,975.7839784992644,939.9629033732783,941.3232186199032,34855693,65.50651505009805,14.806597089148113,918.1688546232948
2021-02-26,945.7669067382812,967.576928004242,938.9200542247918,959.9139702500598,37481215,57.5366182339739,15.10421038112247,920.7972405390078
2021-03-01,952.9765625,957.6469350488829,935.2020292571182,956.8307097723348,17680764,58.995634530905846,15.74038466914692,923.8619378686261
2021-03-02,954.9261474609375,965.8084897149365,947.263190026968,962.1810822756376,17150760,59.401857104160904,16.21495666184319,926.8204340202748
2021-03-03,998.5009765625,1006.572077071357,955.4703590572257,961.750393670414,31924461,67.21880109186516,19.878041237876914,933.6471523576296
2021-03-04,986.598388671875,992.991762854271,978.368612759976,988.480126250495,21435754,63.61562868052555,21.57195472084061,938.6901272447006
2021-03-05,987.8906860351562,1002.9673152550806,976.260181188279,977.5978286714029,25511666,63.842250342116756,22.756349920565754,943.3758947485536
2021-03-08,993.5132446289062,1012.0132094952947,983.0389843818929,983.2656636273797,19506841,64.8675508804024,23.87348644725273,948.1508804514444
2021-03-09,993.4905395507812,1003.8061245628406,973.3355758572837,997.5487577867862,15154484,64.8595525851047,24.47486210782938,952.4689432228099
2021-03-10,989.3643188476562,1004.3956118787131,984.0591848216625,1000.7228083320849,11519358,63.331274801829,24.3379523600795,955.9827885204144
2021-03-12,969.2546997070312,1000.4507422731192,963.0426687169551,995.2816157511662,16864952,56.361096896117864,22.3491451634726,957.2467800619969
2021-03-15,956.2411499023438,974.378367439583,943.3636702802955,970.3655452396614,16698099,52.34608827075673,19.498153840817054,957.1510057610775
2021-03-16,952.4777221679688,963.9948870594851,950.165234013291,958.553685547253,13873801,51.20994310441515,16.742053539802782,956.7059311331624
2021-03-17,931.9599609375,953.5659717866566,922.7779520359184,951.321487384943,19210236,45.42173206863028,12.755178578574146,954.3491720669087
2021-03-18,910.98876953125,945.3135252330827,907.3159659802869,939.9176595322679,20647480,40.39592887022962,7.813284880491096,950.2196099206556
2021-03-19,944.0438232421875,950.3238575711216,899.0634664039354,902.7816055754887,41787429,49.82060900975564,6.489260941492375,949.6314397608014
2021-03-22,935.1566162109375,940.4164143959771,921.9164490477823,939.0561589834671,18572478,47.63953538338526,4.669017568655704,948.2528851370048
2021-03-23,946.5377807617188,956.6039587366939,932.2547090305418,934.9526119187763,17421165,50.62087060772616,4.097591955029429,948.089541863168
2021-03-24,928.309814453125,943.0236364808284,925.1811610696235,943.0236364808284,16822814,46.094096487279124,2.149114837627849,946.2057583003068
2021-03-25,902.9857177734375,931.3478510950881,900.0610755416413,931.3478510950881,22001648,40.65470345260594,-1.4221169961818987,942.0895639644145
2021-03-26,904.4366455078125,913.0745041101142,894.937285828174,912.3036747318539,20180202,41.083683628175756,-4.088140670684652,938.5035717304524
2021-03-30,920.1480712890625,929.035337372419,903.0310289019577,910.4899757979094,20441701,45.663976706190795,-4.876984049403859,936.7554288312725
2021-03-31,908.2681274414062,929.4887232737643,906.40905776399,915.0243084377211,16250796,42.945304532062764,-6.387133396083641,934.042352508428
2021-04-01,916.7699584960938,920.465429845356,908.2907755247039,915.0242884490825,11723312,45.44837772253662,-6.819302248566032,932.3973626024914
2021-04-05,903.5071411132812,918.1982951252521,889.677488179083,918.1756272004715,14875099,42.3285972456675,-8.138185758985287,929.6459129368524
2021-04-06,899.74365234375,909.1070043382359,892.8061280725167,908.6762538058488,14009194,41.4589101038235,-9.378977519316436,926.7980785946521
2021-04-07,908.15478515625,928.1284651595439,903.8245518752842,906.8625335398098,24266353,44.21743073071045,-9.57325132348683,925.0225268386139
2021-04-08,909.2883911132812,916.8380096725809,903.6885139889864,911.8502864734401,15369188,44.596349506221365,-9.525933158404314,923.5240377219155
2021-04-09,898.7234497070312,909.7418004729616,897.7938848658578,906.1597285641935,14037885,41.74996611977295,-10.223090227759485,921.1620769585932
2021-04-12,866.5751953125,889.3601188333347,861.632807894605,888.271878488836,20901482,34.528205617798974,-13.217326570233922,915.9633263256319
2021-04-13,875.9385375976562,879.9287521472845,869.6131669055775,872.4017415275625,19411189,37.89761234677018,-14.665680142641804,912.1514416848723
2021-04-15,881.6064453125,889.1787320455074,867.4140446856474,873.4446725605377,19723716,39.91343861521698,-15.181159048128848,909.2423944113131
2021-04-16,876.0745239257812,884.1456245317884,873.5126286216039,878.1149969863354,15656948,38.596602313952175,-15.853312500107677,906.0835496031672
2021-04-19,862.2901000976562,868.9555486559381,856.9849667449171,863.3330044240357,18478808,35.45741641545176,-17.298876079826414,901.9127448883567
2021-04-20,862.0408935546875,870.1346024372397,857.189177823117,866.28045535031,17203668,35.40135766879399,-18.254181673292123,898.1154257137215
2021-04-22,864.42138671875,868.0715224771913,850.9544798546892,858.0053442180699,14490954,36.43517857090738,-18.604718718637173,894.9064696189623
2021-04-23,863.4918823242188,870.0892682363567,859.4109960022909,864.2400438171045,11828857,36.191622386262694,-18.74148491704807,891.9146041623201
2021-04-26,878.6817016601562,889.6321078230069,866.7337869207527,870.5879935892407,20846778,42.90805889074149,-17.423336266018282,890.6543277335426
2021-04-27,901.716064453125,905.592879224886,878.8631384956852,879.6566357896455,19992524,51.28247777867228,-14.354543154051385,891.7078264687409
2021-04-28,905.63818359375,910.4898988549594,897.8618863960234,905.8875907227454,17122437,52.55852663358957,-11.473757927998577,893.0345271473132
2021-04-29,917.767578125,927.0402589004967,910.1726236848527,917.2460958998795,17412606,56.36497838785786,-8.118390361754678,895.3900558118548
2021-04-30,904.3687133789062,923.1860908307701,901.2173918419056,910.7167522740972,19828769,51.453722883258,-6.465879167243429,896.245166056336
2021-05-03,888.2945556640625,897.340497401844,881.0623478526642,891.4458771331132,23640186,46.24756902873871,-6.379760423243624,895.4879650665956
2021-05-04,869.0463256835938,892.2620588404909,866.5071582786076,884.190958253908,21849830,40.909636575408555,-7.775055987802602,892.969713696786
2021-05-05,870.6334228515625,878.976538945821,865.1695531457119,872.1070779189138,12393609,41.509109809032566,-8.653025604894879,890.8424479020028
2021-05-06,875.5758056640625,877.3895395810054,864.51205875474,871.4269155650811,14624666,43.43365794680432,-8.848019404127967,889.3884819745799
2021-05-07,875.9158935546875,886.7529013481309,873.308662266205,878.6364644741296,12288548,43.57124592211163,-8.87283067545286,888.1053783155426
2021-05-10,873.3992919921875,882.7399763357812,871.0188000480982,879.2032403073009,13941237,42.74274542129599,-8.991909366799177,886.7047986656993
2021-05-11,876.5506591796875,878.9991548596583,866.0536709526697,868.320883202796,13478264,44.17426237826012,-8.73134162150859,885.7377377622695
2021-05-12,867.4819946289062,876.4372641804301,864.6934200952072,875.1676804843173,13177961,40.997719726853965,-9.151116866468556,883.999095559092
2021-05-14,878.4324340820312,880.563518938135,864.2400338075389,874.2381482108096,13291616,46.043220730016635,-8.50217504370687,883.4689373231815
2021-05-17,888.8839721679688,890.2895633789483,875.3036666921718,878.4323799585411,11873078,50.40262859429139,-7.063113027067061,883.984654927447
2021-05-18,901.398681640625,908.0414631541172,894.3931533556103,898.2473602910601,12064918,55.082386695928776,-4.856827067185009,885.6431336620354
2021-05-19,905.52490234375,914.3214965481937,894.1664727852633,897.7938805270868,16317002,56.538469671542174,-2.7437497825019364,887.5366354412464
2021-05-20,900.242431640625,911.8049324349585,898.2473543943751,905.9103124284246,11422532,54.11970189271698,-1.4783307718740843,888.7467112697586
2021-05-21,908.0187377929688,911.2153947907652,900.514455659808,903.235026290113,10785605,57.0337612849227,0.1502735679429179,890.5821423672073
2021-05-24,900.3557739257812,911.3061808075764,898.7007755187158,910.4899555985552,8551760,53.43225807063342,0.813242544856621,891.5129644204048
2021-05-25,890.153564453125,905.5022080454436,888.7252453359569,905.2301329831129,14780102,48.99620832582418,0.5095434942510337,891.3834977568544
2021-05-26,893.2822265625,897.5671839561246,891.1284738713696,895.5267109206686,7480204,50.35733052244938,0.5153757625386106,891.5643290716778
2021-05-27,896.0255126953125,903.6884705135559,889.7454781714291,893.395613685115,26819294,51.57755161268417,0.7329096156659034,891.9892037025002
2021-05-28,949.8478393554688,954.472815743996,902.3282518740783,902.3282518740783,56469931,68.12947984152397,5.188508811197835,897.4995499551638
2021-05-31,979.5475463867188,993.7852821100847,945.4268620793822,953.1124880356037,59124142,73.5103493623997,10.989441974734973,905.3136448534073
2021-06-01,983.4471435546875,998.4557094965295,973.2902334606247,982.1321639562733,28013832,74.12800372584228,15.72017580031013,912.7549304440054
2021-06-02,998.1155395507812,1001.8563467317178,978.0511883191928,978.0511883191928,24630162,76.36080245431883,20.417572343679126,920.8845122636983
2021-06-03,1001.9243774414062,1020.220331233519,995.7804103170117,1007.0707759680465,23974257,76.9178477160556,24.16902881373403,928.6025946615753
2021-06-04,993.2411499023438,1005.0076615198449,990.4071796454298,1004.2595000884415,14468646,72.71123388756774,26.140094463068635,934.7586475416484
2021-06-07,1009.9727172851562,1016.5928305525485,990.747259262441,998.4556127916534,16336573,75.4925121771402,28.72119578054287,941.9218922791254
2021-06-08,1004.1689453125,1009.8594944449541,996.7099980540836,1009.6101472508224,9674735,72.72369131313565,29.953140122277546,947.8501830442086
2021-06-09,986.2129516601562,1007.0707400246994,978.4819302316137,1006.1639031267835,11409161,64.80451468658492,29.14460539641516,951.5037800552512
2021-06-10,989.8404541015625,1011.1517216348074,987.3692305170946,994.5561020859403,14155653,65.61904088255639,28.468379177502243,955.1548918691857
2021-06-11,1007.0098266601562,1013.7668141971928,991.9716855769274,993.2457554895082,13762778,69.24681018363708,28.983782894680417,960.0934570873733
2021-06-14,1021.4564819335938,1027.530880407754,998.7741020157218,1007.851639479133,20332436,71.9306218333929,30.209729442547996,965.9375546917753
2021-06-15,1023.777099609375,1035.1068867541692,1019.3634688990921,1028.7822714120728,15174215,72.34807542129472,31.011078951993227,971.4460827791657
2021-06-16,1006.3045654296875,1022.434740881434,1003.6882448935254,1021.456501659872,10797349,64.56246775967922,29.891693887201882,974.7659382696916
2021-06-17,1008.1473999023438,1016.9519142263862,991.8807422543711,1001.0264608448158,15745975,64.99039297734728,28.821043450928187,977.9451250918489
2021-06-18,1012.697509765625,1016.9519117351164,993.9055193524756,1012.6292689125116,29369026,66.07953968901639,28.016741548913615,981.2548760131609
2021-06-21,1017.9755859375,1022.6394327555987,1001.0947014517697,1002.6189877915085,12186448,67.34847947162888,27.488354493537145,984.7520864821456
2021-06-22,1012.7430419921875,1028.782290874014,1009.8309507322007,1025.5971158370016,12871913,64.76192894721328,26.343707517265216,987.4178917688163
2021-06-23,1003.4607543945312,1024.0499936427696,1001.7999261642769,1023.7770302436452,16653951,60.33512577367881,24.406223752939923,988.9457834474558
2021-06-24,979.868408203125,1007.6696350296437,973.7257686881059,1004.143316081599,91461975,50.8256943167067,20.728108016299984,988.0812715194244
2021-06-25,957.5499877929688,979.868355835384,946.9254774381874,979.868355835384,55355022,43.793777248714996,15.829788839304115,985.1735302121429
2021-06-28,949.1550903320312,967.5830690553377,946.8800342020979,965.535542609245,20277042,41.46966260471798,11.141999500451334,981.7432026045132
2021-06-29,949.97412109375,959.6203929887992,948.2906059997632,950.7476377872767,27144063,41.794212008996936,7.407591509402323,978.7175757939643
2021-06-30,960.37109375,965.8312041148121,951.4528452867432,953.8188890996875,19762858,45.89553758673043,5.22674441766128,976.9702917897772
2021-07-01,954.592529296875,966.0587979305755,953.2502184775107,963.715500911565,12534407,44.038222452540154,2.9975713903481847,974.8390763142627
2021-07-02,968.7432861328125,970.4951021153942,952.3173409366497,954.1601447164786,14086620,49.43471953548993,2.3457432516977406,974.2585248684103
2021-07-05,978.3668212890625,979.8911076185376,969.8580780772137,972.1103871470752,11702287,52.77032771653694,2.576008987422483,974.6497911941866
2021-07-06,966.8095092773438,977.7752841489311,964.7164890232146,975.9780344174737,10070124,48.62209456645893,1.8051095716003829,973.9030976782967
2021-07-07,960.09814453125,968.1518891821571,954.6152867923088,968.1518891821571,10454892,46.34383089576103,0.6451779746543025,972.5883402357208
2021-07-08,952.1581420898438,963.2377120648708,946.880007204719,963.2377120648708,11185460,43.733026520554105,-0.9043433057393031,970.6426070789706
2021-07-09,942.4208984375,951.7486525291566,940.1003484340649,950.0650773140198,9037675,40.70454199931379,-2.8848099756847887,967.9548253035925
2021-07-12,948.29052734375,956.207729408689,943.9223909587707,946.3111816946794,8585292,43.25547515975716,-3.9353498188679623,966.0820350217027
2021-07-13,955.3887329101562,956.9130192420056,950.0877909959721,955.525214607773,6717133,46.266047384093326,-4.1473364335134875,965.0636252967935
2021-07-14,949.1550903320312,958.6420731903104,946.9937689554591,955.6844881859736,8532544,44.055483516956556,-4.763430352262731,963.548526728721
2021-07-15,947.4943237304688,953.2502049164673,945.7425076403309,953.2502049164673,9448356,43.45971313008012,-5.3243237171933515,962.0195550146017
2021-07-16,961.1674194335938,962.2367066615387,949.8831264283724,949.951367281346,8828185,49.51312675294038,-4.612362750810689,961.938399244982
2021-07-19,955.0475463867188,966.4455743808566,951.9989734743655,955.5252925444601,8354449,47.08333101817996,-4.490191037289492,961.282127544195
2021-07-20,952.7041625976562,959.1653798198789,948.2450982877981,955.2977362314513,6741464,46.14942874271437,-4.530238788646216,960.4651785016675
2021-07-22,964.9439697265625,966.4000152300578,954.683470529445,964.1704530749702,7972397,51.554523606689806,-3.5335937084729494,960.8917300468956
2021-07-23,958.1188354492188,971.2004383163171,956.4580071605648,971.2004383163171,9937030,48.623746862706454,-3.2569327052935932,960.6276448471169
2021-07-26,944.9917602539062,965.0805075916205,942.3754396207585,959.1653976108203,12389668,43.50148794796017,-4.050233556499393,959.1385129810969
2021-07-27,935.0496826171875,948.1085383406385,929.1345728588083,944.9689777697635,10824523,40.059477048148345,-5.418709265000075,956.8443386607246
2021-07-28,927.0187377929688,936.414732655119,917.4179602018662,936.414732655119,12897848,37.47972091901183,-7.069770341512481,954.0038052447478
2021-07-29,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738,41.15603560900895,-7.705644044512496,952.1228159803671
2021-07-30,926.0859985351562,940.9421040230186,924.1748936428288,936.4147387774315,11350608,38.41011731319187,-8.767554119405759,949.6431190808232
2021-08-02,943.012451171875,946.1520117827725,928.7478263645152,934.7312372274596,10925104,46.3927057460589,-8.149361470659073,949.0116268990186
2021-08-03,949.9512939453125,951.4300863540562,939.2357958963441,950.9750871922383,11817299,49.29404875587003,-7.018626365404884,949.1011189986656
2021-08-04,957.2315673828125,961.8954143261994,949.6100753022611,952.9771655453944,13169800,52.216190551645774,-5.471975893448871,949.8754474162034
2021-08-05,971.1094360351562,980.4598768953389,957.4590392491626,962.0318984025091,21252078,57.27120875464896,-3.090787558328202,951.8977320465799
2021-08-06,950.5429077148438,976.8880893431025,945.8562535112904,969.1528622918455,16620987,48.99850158823733,-2.8305962494316645,951.7687011578432
2021-08-09,945.128173828125,950.8841149123823,940.2822912594686,946.8799898333923,7494143,47.0706981303117,-3.0264297362803063,951.1362699835844
2021-08-10,950.0877685546875,961.4403616289129,943.5811181110125,947.3349664779623,11919198,49.0480962926493,-2.749734116891318,951.0364127046417
2021-08-11,963.3969116210938,964.6254274166216,947.9720127090839,954.1373988131746,9184963,54.01311140436161,-1.4399157759827403,952.2136030776371
2021-08-12,960.3029174804688,967.4466034758628,957.8003316249841,966.8550623942889,8137612,52.72680135623747,-0.644109875936465,952.9840139731449
2021-08-13,976.2965087890625,978.2303606065249,959.5975996548036,963.3969420853272,12780901,58.26038069443583,1.2625671002947456,955.2042515746608
2021-08-16,988.9686279296875,1002.3914951366927,968.3338340297282,977.980105672493,21935444,62.05075602736512,3.7528954079867844,958.4199064656158
2021-08-17,984.7598266601562,994.2923038234345,977.297622981309,986.8529072733435,12658169,60.09869830877974,5.3254944605123455,960.9284702936673
2021-08-18,988.5819091796875,995.0203194571639,979.4589373887336,989.1961972236583,10075860,61.28966291080734,6.801793811365201,963.5621311399549
2021-08-20,977.4796752929688,988.2861624618475,972.3607686087786,975.0908240910231,9426282,56.05574491182062,6.995276994872256,964.88761153548
2021-08-23,983.8952026367188,989.1960842036104,970.2220598111206,989.1960842036104,9854395,58.273232001615035,7.578928086353699,966.6978583070266
2021-08-24,993.6097412109375,997.3863365967811,980.823849400721,985.1237449789751,11864472,61.445761188908065,8.724783977778316,969.2608947740658
2021-08-25,1002.2095336914062,1010.1267969703356,991.9717803975888,994.383378575713,13380559,64.0514510429918,10.20912991419948,972.398860385241
2021-08-26,1014.8815307617188,1021.4564824929126,1003.3014677332652,1004.666525440298,18589616,67.53344905405837,12.266607210004963,976.4448289925247
2021-08-27,1013.4937133789062,1020.4782304762028,1008.3293734966592,1017.8618498448702,10480636,66.77065945679168,13.628091371793403,979.9732941721801
2021-08-30,1032.990966796875,1035.5391065503322,1017.7708505413503,1023.7770080256,14027062,71.62039421342331,16.094811812556372,985.022596326913
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885751,1036.016904489164,26485463,68.57683888768662,17.40482624379797,989.0666798798558
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.2423608926047,11145486,69.60571017600135,18.557698326750256,993.1134474396613
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770,72.55740891590384,20.24038074699206,997.9578442794852
2021-09-03,1086.7962646484375,1089.753849755498,1047.6652497127798,1051.0777738490863,30664428,79.82885512370098,24.74363531541394,1006.4186462193854
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462605,1097.944051619568,33641710,81.86868805301886,29.336478465052437,1015.6813700169439
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882,82.6480045911342,33.155887895544765,1024.724945826342
2021-09-08,1106.2933349609375,1116.599387104017,1095.0545376191697,1115.689388852755,14301651,80.32705546857962,35.42380177666155,1032.4933638391606
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249,78.89074402442655,36.588276482984156,1039.2727811967404
2021-09-13,1079.0838623046875,1107.0443192185294,1077.4913349676583,1107.0443192185294,16311160,66.79856934099575,35.12178842661092,1043.0643127308306
2021-09-14,1077.6732177734375,1089.2987144742633,1076.5583765209813,1080.6535496243034,8908356,66.17204649452476,33.46005219845142,1046.3603989253645
2021-09-15,1082.155029296875,1090.0949179081745,1077.695905241629,1077.695905241629,9071075,67.22388228604325,32.13433439537039,1049.7694113416987
2021-09-16,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882,71.97758366053483,32.54069466337933,1055.0161443017155
2021-09-17,1087.72900390625,1117.441336518829,1080.9265822690465,1112.9594649804742,34882133,64.38943201230272,31.121650209281142,1058.1316547402425
2021-09-20,1089.4580078125,1100.3782281549334,1078.3784384748346,1079.3339306750968,11779819,64.79285887990235,29.793126800907658,1061.1151169376003
2021-09-21,1094.16748046875,1099.5820973964808,1084.7486779581968,1094.3039621775245,9915736,65.92520742611983,28.78842249853915,1064.2629610834242
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912,68.63334439368566,28.609652827896525,1068.2290351022648
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397,73.7968455057416,30.2996118255262,1074.391455401305
2021-09-24,1129.658203125,1140.0097493661463,1124.7896341549288,1139.145244992765,15192163,72.24434504482578,31.017006166736337,1079.654955184514
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288965,15373834,75.46713206719188,32.74101343732991,1086.2263908142627
2021-09-28,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258,77.0867416027282,34.57523918842003,1093.1946805097793
2021-09-29,1150.2022705078125,1169.380959813766,1146.6531442405346,1169.380959813766,9719875,72.66491054888277,34.88509270902864,1098.6239747953064
2021-09-30,1146.2889404296875,1153.273457399079,1137.6892697076169,1148.9053210131074,13590654,70.80268231934645,34.4181300456205,1103.163495331914
2021-10-01,1148.3138427734375,1155.6395643825463,1135.2550471541776,1138.4173546931033,8958928,71.21377072507357,33.821577376119876,1107.4635284215829
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552,74.0796102820667,34.14660738896282,1112.7602380473547
